"","Row.names","logFC","AveExpr","t","P.Value","adj.P.Val","B","desc","fc"
"226","sa_c1195s976_at",1.56645821095622,3.67025975213063,7.35428556366301,0.000122,0.00386293054624649,0.794885202077836,"sa_c1195s976_at|1121190 // gi|1121190|ref|NC_002758.2|NC_002758.2(GI:57634611):1272530-1273485(+) Staphylococcus aureus subsp. aureus Mu50,  PRODUCT=hypothetical protein LOCUS=SAV1213 // ncbi_bacterial // 20 // --- /// 1123887 // gi|1123887|ref|NC_002745.2|NC_002745.2(GI:29165615):1196201-1197156(+) Staphylococcus aureus subsp. aureus N315,  PRODUCT=hypothetical protein LOCUS=SA1056 // ncbi_bacterial // 20 // --- /// 3237850 // gi|3237850|ref|NC_002951.2|NC_002951.2(GI:57650036):1235786-1236741(+) Staphylococcus aureus subsp. aureus COL,  PRODUCT=hypothetical protein LOCUS=SACOL1225 // ncbi_bacterial // 20 // ---",2.96176712647713
"227","sa_c4502s3847_a_at",-1.18130268209396,5.98498216515775,-7.22863660846312,0.000137,0.00423834826405728,0.66954396965202,"sa_c4502s3847_a_at|1122152 // gi|1122152|ref|NC_002758.2|NC_002758.2(GI:57634611):2263778-2265118(-) Staphylococcus aureus subsp. aureus Mu50, GENE=pdp PRODUCT=pyrimidine-nucleoside phosphorylase LOCUS=SAV2136 // ncbi_bacterial // 20 // --- /// 1124839 // gi|1124839|ref|NC_002745.2|NC_002745.2(GI:29165615):2187346-2188686(-) Staphylococcus aureus subsp. aureus N315, GENE=pdp PRODUCT=pyrimidine-nucleoside phosphorylase LOCUS=SA1938 // ncbi_bacterial // 20 // --- /// 3237464 // gi|3237464|ref|NC_002951.2|NC_002951.2(GI:57650036):2188884-2190185(-) Staphylococcus aureus subsp. aureus COL, GENE=pdp PRODUCT=pyrimidine-nucleoside phosphorylase LOCUS=SACOL2128 // ncbi_bacterial // 20 // ---",0.44095315949154
"228","sa_c7173s10144_at",-1.82161920182704,3.78777916127289,-7.11779184003317,0.000151,0.00463271835181878,0.557573627524359,"sa_c7173s10144_at|1120773 // gi|1120773|ref|NC_002758.2|NC_002758.2(GI:57634611):877174-877703(+) Staphylococcus aureus subsp. aureus Mu50,  PRODUCT=hypothetical protein LOCUS=SAV0798 // ncbi_bacterial // 20 // --- /// 1122027 // gi|1122027|ref|NC_002758.2|NC_002758.2(GI:57634611):2139277-2139804(-) Staphylococcus aureus subsp. aureus Mu50,  PRODUCT=hypothetical protein LOCUS=SAV2015 // ncbi_bacterial // 20 // --- /// 1124714 // gi|1124714|ref|NC_002745.2|NC_002745.2(GI:29165615):2062845-2063372(-) Staphylococcus aureus subsp. aureus N315,  PRODUCT=hypothetical protein LOCUS=SA1822 // ncbi_bacterial // 20 // --- /// 3237772 // gi|3237772|ref|NC_002951.2|NC_002951.2(GI:57650036):914732-915261(+) Staphylococcus aureus subsp. aureus COL,  PRODUCT=pathogenicity island protein LOCUS=SACOL0904 // ncbi_bacterial // 20 // ---",0.282903277945742
"229","sa_c5035s4334_at",-1.06343116524627,4.4585147560282,-7.10134186021092,0.000154,0.00468462253438979,0.540843484721425,"sa_c5035s4334_at|1122316 // gi|1122316|ref|NC_002758.2|NC_002758.2(GI:57634611):2414810-2415264(+) Staphylococcus aureus subsp. aureus Mu50, GENE=ureE PRODUCT=urease accessory protein LOCUS=SAV2291 // ncbi_bacterial // 20 // --- /// 1125009 // gi|1125009|ref|NC_002745.2|NC_002745.2(GI:29165615):2345310-2345764(+) Staphylococcus aureus subsp. aureus N315, GENE=ureE PRODUCT=urease accessory protein UreE LOCUS=SA2085 // ncbi_bacterial // 20 // --- /// 3237385 // gi|3237385|ref|NC_002951.2|NC_002951.2(GI:57650036):2344046-2344500(+) Staphylococcus aureus subsp. aureus COL, GENE=ureE PRODUCT=urease accessory protein UreE LOCUS=SACOL2283 // ncbi_bacterial // 20 // ---",0.478492704930309
"230","sa_c8934s7849_a_at",1.89983697137407,6.81301501281049,7.08780350393547,0.000156,0.00470863506205273,0.52705245562602,"sa_c8934s7849_a_at|3237924 // gi|3237924|ref|NC_002951.2|NC_002951.2(GI:57650036):789447-789920(-) Staphylococcus aureus subsp. aureus COL,  PRODUCT=hypothetical protein LOCUS=SACOL0767 // ncbi_bacterial // 20 // ---",3.73171024849221
"231","sa_i1419u2_x_at",1.71878087933539,4.57070788875498,6.97324219700594,0.000173,0.00519145156212142,0.409548068175033,"sa_i1419u2_x_at|sa_i1419u2 // --- // unknown // --- // ---",3.29158140831312
"232","sa_c3951s9849_a_at",1.34877889833419,1.74447288024646,6.90487653579726,0.000184,0.00549115125364263,0.338732915111057,"sa_c3951s9849_a_at|1121951 // gi|1121951|ref|NC_002758.2|NC_002758.2(GI:57634611):2082903-2083144(+) Staphylococcus aureus subsp. aureus Mu50,  PRODUCT=truncated beta-hemolysin LOCUS=SAV1939 // ncbi_bacterial // 20 // --- /// 1124638 // gi|1124638|ref|NC_002745.2|NC_002745.2(GI:29165615):2005148-2005350(+) Staphylococcus aureus subsp. aureus N315, GENE=hlb PRODUCT=truncated beta-hemolysin LOCUS=SA1752 // ncbi_bacterial // 20 // --- /// 3238648 // gi|3238648|ref|NC_002951.2|NC_002951.2(GI:57650036):2063725-2064719(+) Staphylococcus aureus subsp. aureus COL, GENE=hlb PRODUCT=phospholipase C LOCUS=SACOL2003 // ncbi_bacterial // 18 // ---",2.54696458314602
"233","sa_c5231s4531_s_at",1.3572823529884,4.85665277710115,6.88351373049947,0.000188,0.00558092390486413,0.316497295858888,"sa_c5231s4531_s_at|1122367 // gi|1122367|ref|NC_002758.2|NC_002758.2(GI:57634611):2467750-2468370(-) Staphylococcus aureus subsp. aureus Mu50,  PRODUCT=hypothetical protein LOCUS=SAV2342 // ncbi_bacterial // 20 // --- /// 1125060 // gi|1125060|ref|NC_002745.2|NC_002745.2(GI:29165615):2398250-2398870(-) Staphylococcus aureus subsp. aureus N315,  PRODUCT=hypothetical protein LOCUS=SA2133 // ncbi_bacterial // 20 // --- /// 3237547 // gi|3237547|ref|NC_002951.2|NC_002951.2(GI:57650036):2397788-2398435(-) Staphylococcus aureus subsp. aureus COL,  PRODUCT=hypothetical protein LOCUS=SACOL2338 // ncbi_bacterial // 20 // ---",2.5620210923235
"234","sa_i10370u_x_at",1.23657530070761,2.97763142567005,6.79855496438079,0.000204,0.00595585229491242,0.227556611888613,"sa_i10370u_x_at|sa_i10370u // --- // unknown // --- // ---",2.35638504296377
"235","sa_i3561u_x_at",1.56302433928699,1.41531988731955,6.72293227474362,0.000219,0.00630568450892839,0.147696331383376,"sa_i3561u_x_at|57634611 // gi|57634611|ref|NC_002758.2| Staphylococcus aureus subsp. aureus Mu50, complete genome // ncbi_bacterial // 21 // ---",2.95472597506423
"236","sa_c6443s5614_a_at",1.53714806062407,2.98294542108047,6.69593978117043,0.000225,0.00644692312937407,0.119031616864415,"sa_c6443s5614_a_at|1122643 // gi|1122643|ref|NC_002758.2|NC_002758.2(GI:57634611):2767152-2768522(-) Staphylococcus aureus subsp. aureus Mu50,   LOCUS=SAV2618 // ncbi_bacterial // 20 // --- /// 1125340 // gi|1125340|ref|NC_002745.2|NC_002745.2(GI:29165615):2703438-2704808(-) Staphylococcus aureus subsp. aureus N315,  PRODUCT=hypothetical protein LOCUS=SA2411 // ncbi_bacterial // 20 // --- /// 3237057 // gi|3237057|ref|NC_002951.2|NC_002951.2(GI:57650036):2696178-2697548(-) Staphylococcus aureus subsp. aureus COL,  PRODUCT=citrate transporter, permease protein LOCUS=SACOL2636 // ncbi_bacterial // 20 // ---",2.90220224702895
"237","sa_c2019s9651cs_s_at",-1.00515620534798,6.74499982715398,-6.60265951429213,0.000246,0.00680745010802911,0.0193192103599937,"sa_c2019s9651cs_s_at|1121394 // gi|1121394|ref|NC_002758.2|NC_002758.2(GI:57634611):1503099-1503608(-) Staphylococcus aureus subsp. aureus Mu50,  PRODUCT=hypothetical protein LOCUS=SAV1419 // ncbi_bacterial // 19 // --- /// 1124090 // gi|1124090|ref|NC_002745.2|NC_002745.2(GI:29165615):1426688-1427197(-) Staphylococcus aureus subsp. aureus N315,  PRODUCT=hypothetical protein LOCUS=SA1252 // ncbi_bacterial // 19 // --- /// 3238601 // gi|3238601|ref|NC_002951.2|NC_002951.2(GI:57650036):1468567-1469077(-) Staphylococcus aureus subsp. aureus COL,   LOCUS=SACOL1454 // ncbi_bacterial // 19 // ---",0.498216184984769
"238","sa_c6441s5608_a_at",1.50357661649405,4.01196544222919,6.60191837541069,0.000246,0.00680745010802911,0.0185228832845592,"sa_c6441s5608_a_at|1122642 // gi|1122642|ref|NC_002758.2|NC_002758.2(GI:57634611):2765112-2766962(-) Staphylococcus aureus subsp. aureus Mu50, GENE=nrdD PRODUCT=anaerobic ribonucleoside triphosphate reductase LOCUS=SAV2617 // ncbi_bacterial // 20 // --- /// 1125339 // gi|1125339|ref|NC_002745.2|NC_002745.2(GI:29165615):2701398-2703248(-) Staphylococcus aureus subsp. aureus N315, GENE=nrdD PRODUCT=anaerobic ribonucleoside triphosphate reductase LOCUS=SA2410 // ncbi_bacterial // 20 // --- /// 3237071 // gi|3237071|ref|NC_002951.2|NC_002951.2(GI:57650036):2694081-2695931(-) Staphylococcus aureus subsp. aureus COL, GENE=nrdD PRODUCT=anaerobic ribonucleoside triphosphate reductase LOCUS=SACOL2635 // ncbi_bacterial // 20 // ---",2.83544783864096
"239","sa_c6316s5489_a_at",1.01954804177561,4.5445870589878,6.55531656426435,0.000257,0.00702286731581649,-0.0316792892723718,"sa_c6316s5489_a_at|1122611 // gi|1122611|ref|NC_002758.2|NC_002758.2(GI:57634611):2732413-2732781(-) Staphylococcus aureus subsp. aureus Mu50,  PRODUCT=hypothetical protein LOCUS=SAV2586 // ncbi_bacterial // 20 // --- /// 1125301 // gi|1125301|ref|NC_002745.2|NC_002745.2(GI:29165615):2661987-2662355(-) Staphylococcus aureus subsp. aureus N315,  PRODUCT=hypothetical protein LOCUS=SA2372 // ncbi_bacterial // 20 // --- /// 3237189 // gi|3237189|ref|NC_002951.2|NC_002951.2(GI:57650036):2662462-2662830(-) Staphylococcus aureus subsp. aureus COL,  PRODUCT=hypothetical protein LOCUS=SACOL2602 // ncbi_bacterial // 20 // ---",2.02728376566994
"240","sa_i285dr_x_at",1.20009806462317,1.23669345169894,6.31522905956453,0.000326,0.00862997828408548,-0.294436752707256,"sa_i285dr_x_at|sa_i285dr // --- // unknown // --- // ---",2.29755287674683
"241","sa_c3900s3368_at",-1.44462936795296,4.46597035478474,-6.28760628336483,0.000335,0.00878280504679135,-0.325117503204833,"sa_c3900s3368_at|1121935 // gi|1121935|ref|NC_002758.2|NC_002758.2(GI:57634611):2069294-2069697(+) Staphylococcus aureus subsp. aureus Mu50,  PRODUCT=hypothetical protein LOCUS=SAV1922 // ncbi_bacterial // 20 // --- /// 1124622 // gi|1124622|ref|NC_002745.2|NC_002745.2(GI:29165615):1991499-1991902(+) Staphylococcus aureus subsp. aureus N315,  PRODUCT=hypothetical protein LOCUS=SA1738 // ncbi_bacterial // 20 // --- /// 3238164 // gi|3238164|ref|NC_002951.2|NC_002951.2(GI:57650036):2049702-2050105(+) Staphylococcus aureus subsp. aureus COL,  PRODUCT=hypothetical protein LOCUS=SACOL1986 // ncbi_bacterial // 20 // ---",0.367386528736222
"242","sa_c3997s3420_a_at",1.31294242065275,4.40465086050818,6.2271499590831,0.000357,0.00924139445862374,-0.392595683154507,"sa_c3997s3420_a_at|1120164 // gi|1120164|ref|NC_002758.2|NC_002758.2(GI:57634611):233305-234897(-) Staphylococcus aureus subsp. aureus Mu50, GENE=oppF PRODUCT=oligopeptide transport ATP-binding protein LOCUS=SAV0205 // ncbi_bacterial // 20 // --- /// 1122975 // gi|1122975|ref|NC_002745.2|NC_002745.2(GI:29165615):233345-234937(-) Staphylococcus aureus subsp. aureus N315, GENE=oppF PRODUCT=oligopeptide transport ATP-binding protein LOCUS=SA0198 // ncbi_bacterial // 20 // --- /// 3236716 // gi|3236716|ref|NC_002951.2|NC_002951.2(GI:57650036):214315-215907(-) Staphylococcus aureus subsp. aureus COL,  PRODUCT=peptide ABC transporter, ATP-binding protein LOCUS=SACOL0184 // ncbi_bacterial // 20 // ---",2.48447740370635
"243","sa_c6597s5767_a_at",-1.42016248887068,3.33931411150253,-6.18179334321001,0.000373,0.00960931371978805,-0.443518826267248,"sa_c6597s5767_a_at|1122677 // gi|1122677|ref|NC_002758.2|NC_002758.2(GI:57634611):2816062-2817615(-) Staphylococcus aureus subsp. aureus Mu50,  PRODUCT=hypothetical protein LOCUS=SAV2652 // ncbi_bacterial // 20 // --- /// 1125374 // gi|1125374|ref|NC_002745.2|NC_002745.2(GI:29165615):2752348-2753901(-) Staphylococcus aureus subsp. aureus N315,  PRODUCT=hypothetical protein LOCUS=SA2445 // ncbi_bacterial // 20 // --- /// 3237018 // gi|3237018|ref|NC_002951.2|NC_002951.2(GI:57650036):2745200-2746753(-) Staphylococcus aureus subsp. aureus COL,  PRODUCT=accessory secretory protein Asp1 LOCUS=SACOL2674 // ncbi_bacterial // 20 // ---",0.3736702237961
"244","sa_c4679s3999_a_at",-1.18955180379334,4.70029817269074,-6.15644932037942,0.000383,0.00976671462988203,-0.472085397345865,"sa_c4679s3999_a_at|1122210 // gi|1122210|ref|NC_002758.2|NC_002758.2(GI:57634611):2326631-2328193(-) Staphylococcus aureus subsp. aureus Mu50,  PRODUCT=glycine betaine transporter opuD homolog LOCUS=SAV2185 // ncbi_bacterial // 20 // --- /// 1124903 // gi|1124903|ref|NC_002745.2|NC_002745.2(GI:29165615):2257131-2258693(-) Staphylococcus aureus subsp. aureus N315,  PRODUCT=hypothetical protein LOCUS=SA1987 // ncbi_bacterial // 20 // --- /// 3237408 // gi|3237408|ref|NC_002951.2|NC_002951.2(GI:57650036):2256981-2258543(-) Staphylococcus aureus subsp. aureus COL, GENE=opuD2 PRODUCT=osmoprotectant transporter, BCCT family LOCUS=SACOL2176 // ncbi_bacterial // 20 // ---",0.438439047580131
"245","sa_c1608s9178_a_at",1.29290707007567,1.22344979160366,6.10993572722911,0.000402,0.010072744843867,-0.524723599284523,"sa_c1608s9178_a_at|1121290 // gi|1121290|ref|NC_002758.2|NC_002758.2(GI:57634611):1390070-1390266(+) Staphylococcus aureus subsp. aureus Mu50,  PRODUCT=hypothetical protein LOCUS=SAV1314 // ncbi_bacterial // 20 // --- /// 1123987 // gi|1123987|ref|NC_002745.2|NC_002745.2(GI:29165615):1313741-1313937(+) Staphylococcus aureus subsp. aureus N315,  PRODUCT=hypothetical protein LOCUS=SAS039 // ncbi_bacterial // 20 // --- /// 3237885 // gi|3237885|ref|NC_002951.2|NC_002951.2(GI:57650036):1355441-1355634(+) Staphylococcus aureus subsp. aureus COL,  PRODUCT=hypothetical protein LOCUS=SACOL1348 // ncbi_bacterial // 20 // ---",2.45021283043492
"246","sa_i10774d_x_at",1.19216464026166,1.44237644598965,6.10710814444915,0.000403,0.010072744843867,-0.527932308797593,"sa_i10774d_x_at|sa_i10774d // --- // unknown // --- // ---",2.28495323752955
"247","sa_c525s350_at",1.38326330044059,4.11267673027095,6.09842310136693,0.000407,0.0100962603907052,-0.537794329229284,"sa_c525s350_at|1121014 // gi|1121014|ref|NC_002758.2|NC_002758.2(GI:57634611):1087335-1087691(-) Staphylococcus aureus subsp. aureus Mu50,  PRODUCT=hypothetical protein LOCUS=SAV1037 // ncbi_bacterial // 19 // --- /// 1123713 // gi|1123713|ref|NC_002745.2|NC_002745.2(GI:29165615):1011007-1011363(-) Staphylococcus aureus subsp. aureus N315,  PRODUCT=hypothetical protein LOCUS=SA0890 // ncbi_bacterial // 19 // --- /// 3236114 // gi|3236114|ref|NC_002951.2|NC_002951.2(GI:57650036):1052386-1052742(-) Staphylococcus aureus subsp. aureus COL,  PRODUCT=hypothetical protein LOCUS=SACOL1044 // ncbi_bacterial // 19 // ---",2.60857750801318
"248","sa_i4426ur_x_at",1.22203410477696,1.92507534942861,6.07083728255215,0.000418,0.0103240324367587,-0.569181973511117,"sa_i4426ur_x_at|sa_i4426ur // --- // unknown // --- // ---",2.33275388436383
"249","sa_c7169s10140_a_at",-2.11852771982352,4.80178081773131,-6.04628915259343,0.000429,0.0104889251585984,-0.597194673474082,"sa_c7169s10140_a_at|1120770 // gi|1120770|ref|NC_002758.2|NC_002758.2(GI:57634611):875956-876299(+) Staphylococcus aureus subsp. aureus Mu50,  PRODUCT=hypothetical protein LOCUS=SAV0795 // ncbi_bacterial // 20 // --- /// 1122030 // gi|1122030|ref|NC_002758.2|NC_002758.2(GI:57634611):2140681-2141022(-) Staphylococcus aureus subsp. aureus Mu50,  PRODUCT=hypothetical protein LOCUS=SAV2018 // ncbi_bacterial // 20 // --- /// 1124717 // gi|1124717|ref|NC_002745.2|NC_002745.2(GI:29165615):2064249-2064590(-) Staphylococcus aureus subsp. aureus N315,  PRODUCT=hypothetical protein LOCUS=SA1825 // ncbi_bacterial // 20 // --- /// 3237769 // gi|3237769|ref|NC_002951.2|NC_002951.2(GI:57650036):913514-913857(+) Staphylococcus aureus subsp. aureus COL,  PRODUCT=pathogenicity island protein LOCUS=SACOL0901 // ncbi_bacterial // 20 // ---",0.230281796937295
"250","sa_i1720dr_x_at",-1.17453818395893,1.67130929051822,-5.98479595636575,0.000457,0.0109386557160363,-0.667704870016143,"sa_i1720dr_x_at|sa_i1720dr // --- // unknown // --- // ---",0.443025552208677
"251","sa_c9261s8106_at",1.35995774811283,8.25163514574444,5.96023216937202,0.000469,0.0111878353476848,-0.696006351038597,"sa_c9261s8106_at|1120240 // gi|1120240|ref|NC_002758.2|NC_002758.2(GI:57634611):327029-327324(+) Staphylococcus aureus subsp. aureus Mu50,  PRODUCT=hypothetical protein LOCUS=SAV0282 // ncbi_bacterial // 18 // --- /// 1123050 // gi|1123050|ref|NC_002745.2|NC_002745.2(GI:29165615):327072-327367(+) Staphylococcus aureus subsp. aureus N315,  PRODUCT=hypothetical protein LOCUS=SA0271 // ncbi_bacterial // 18 // --- /// 3236675 // gi|3236675|ref|NC_002951.2|NC_002951.2(GI:57650036):309843-310138(+) Staphylococcus aureus subsp. aureus COL,  PRODUCT=hypothetical protein LOCUS=SACOL0271 // ncbi_bacterial // 18 // ---",2.56677662141187
"252","sa_i5997u_x_at",1.38488311307937,0.727990436120202,5.95628118978767,0.000471,0.0111911308915089,-0.700565789416921,"sa_i5997u_x_at|sa_i5997u // --- // unknown // --- // ---",2.61150798164889
"253","sa_c7051s6163_a_at",1.1651244518169,2.09061149238928,5.95409107610137,0.000472,0.0111911308915089,-0.703094053703382,"sa_c7051s6163_a_at|1120299 // gi|1120299|ref|NC_002758.2|NC_002758.2(GI:57634611):388108-388655(+) Staphylococcus aureus subsp. aureus Mu50,   LOCUS=SAV0342 // ncbi_bacterial // 20 // --- /// 1123109 // gi|1123109|ref|NC_002745.2|NC_002745.2(GI:29165615):388151-388698(+) Staphylococcus aureus subsp. aureus N315,  PRODUCT=hypothetical protein LOCUS=SA0330 // ncbi_bacterial // 20 // --- /// 3236518 // gi|3236518|ref|NC_002951.2|NC_002951.2(GI:57650036):419131-419678(+) Staphylococcus aureus subsp. aureus COL,   LOCUS=SACOL0413 // ncbi_bacterial // 20 // ---",2.24252559565429
"254","sa_c5929s5150_a_at",1.26877656012546,3.08056690857843,5.94554520483768,0.000476,0.0112298671813151,-0.712965325652615,"sa_c5929s5150_a_at|1120401 // gi|1120401|ref|NC_002758.2|NC_002758.2(GI:57634611):488239-489023(+) Staphylococcus aureus subsp. aureus Mu50, GENE=lpl8 PRODUCT=hypothetical protein LOCUS=SAV0444 // ncbi_bacterial // 20 // --- /// 1123188 // gi|1123188|ref|NC_002745.2|NC_002745.2(GI:29165615):463724-464508(+) Staphylococcus aureus subsp. aureus N315, GENE=lpl8 PRODUCT=hypothetical protein LOCUS=SA0404 // ncbi_bacterial // 20 // --- /// 3236971 // gi|3236971|ref|NC_002951.2|NC_002951.2(GI:57650036):486627-487414(+) Staphylococcus aureus subsp. aureus COL,  PRODUCT=staphylococcus tandem lipoprotein LOCUS=SACOL0485 // ncbi_bacterial // 20 // ---",2.40957141457409
"255","sa_c10309s10698_a_at",1.43951397691838,2.19964686714634,5.94496587756711,0.000477,0.0112298671813151,-0.713634844081576,"sa_c10309s10698_a_at|sa_c10309s10698 // --- // unknown // --- // ---",2.7122947681094
"256","sa_c6335s5507_a_at",1.56663360235185,5.10255697129491,5.93756485492334,0.00048,0.0112581966205925,-0.722191898823791,"sa_c6335s5507_a_at|1122616 // gi|1122616|ref|NC_002758.2|NC_002758.2(GI:57634611):2736179-2736901(-) Staphylococcus aureus subsp. aureus Mu50,  PRODUCT=hypothetical protein LOCUS=SAV2591 // ncbi_bacterial // 20 // --- /// 1125306 // gi|1125306|ref|NC_002745.2|NC_002745.2(GI:29165615):2665753-2666475(-) Staphylococcus aureus subsp. aureus N315,  PRODUCT=hypothetical protein LOCUS=SA2377 // ncbi_bacterial // 20 // --- /// 3237179 // gi|3237179|ref|NC_002951.2|NC_002951.2(GI:57650036):2666229-2666951(-) Staphylococcus aureus subsp. aureus COL,  PRODUCT=hypothetical protein LOCUS=SACOL2608 // ncbi_bacterial // 20 // ---",2.9621272164704
"257","sa_i3847u_x_at",-1.12176302859346,2.09595391209938,-5.92242186272763,0.000488,0.0113603286656626,-0.739722323554695,"sa_i3847u_x_at|sa_i3847u // --- // unknown // --- // ---",0.459531916443871
"258","sa_c7177s10148_a_at",-1.39885093947178,3.22578184238871,-5.89645341357912,0.000502,0.0115536254944907,-0.769854236991428,"sa_c7177s10148_a_at|1120774 // gi|1120774|ref|NC_002758.2|NC_002758.2(GI:57634611):877668-878047(+) Staphylococcus aureus subsp. aureus Mu50,  PRODUCT=hypothetical protein LOCUS=SAV0799 // ncbi_bacterial // 20 // --- /// 1122025 // gi|1122025|ref|NC_002758.2|NC_002758.2(GI:57634611):2138934-2139146(-) Staphylococcus aureus subsp. aureus Mu50,  PRODUCT=hypothetical protein LOCUS=SAV2013 // ncbi_bacterial // 15 // --- /// 1124713 // gi|1124713|ref|NC_002745.2|NC_002745.2(GI:29165615):2062501-2062842(-) Staphylococcus aureus subsp. aureus N315,  PRODUCT=hypothetical protein LOCUS=SA1821 // ncbi_bacterial // 19 // --- /// 3237774 // gi|3237774|ref|NC_002951.2|NC_002951.2(GI:57650036):915262-915605(+) Staphylococcus aureus subsp. aureus COL,  PRODUCT=pathogenicity island protein LOCUS=SACOL0905 // ncbi_bacterial // 20 // ---",0.379231066808887
"259","sa_c7157s10125_a_at",-1.84706585666141,2.98092890612032,-5.89501162706082,0.000502,0.0115536254944907,-0.771529751934036,"sa_c7157s10125_a_at|1122037 // gi|1122037|ref|NC_002758.2|NC_002758.2(GI:57634611):2146129-2146446(-) Staphylococcus aureus subsp. aureus Mu50,  PRODUCT=hypothetical protein LOCUS=SAV2025 // ncbi_bacterial // 20 // --- /// 1124724 // gi|1124724|ref|NC_002745.2|NC_002745.2(GI:29165615):2069699-2070016(-) Staphylococcus aureus subsp. aureus N315,  PRODUCT=hypothetical protein LOCUS=SA1832 // ncbi_bacterial // 20 // ---",0.277957100804098
"260","sa_c7182s10152cs_s_at",-1.4625789173442,3.92562455020982,-5.86702313310379,0.000517,0.0117258338736607,-0.804109161942908,"sa_c7182s10152cs_s_at|1120775 // gi|1120775|ref|NC_002758.2|NC_002758.2(GI:57634611):878042-878613(+) Staphylococcus aureus subsp. aureus Mu50,   LOCUS=SAV0800 // ncbi_bacterial // 20 // --- /// 1122024 // gi|1122024|ref|NC_002758.2|NC_002758.2(GI:57634611):2138368-2138937(-) Staphylococcus aureus subsp. aureus Mu50,   LOCUS=SAV2012 // ncbi_bacterial // 20 // --- /// 1124712 // gi|1124712|ref|NC_002745.2|NC_002745.2(GI:29165615):2061935-2062504(-) Staphylococcus aureus subsp. aureus N315,  PRODUCT=hypothetical protein LOCUS=SA1820 // ncbi_bacterial // 20 // --- /// 3237775 // gi|3237775|ref|NC_002951.2|NC_002951.2(GI:57650036):915600-916171(+) Staphylococcus aureus subsp. aureus COL,  PRODUCT=phage terminase family protein LOCUS=SACOL0906 // ncbi_bacterial // 20 // --- /// 3237998 // gi|3237998|ref|NC_002951.2|NC_002951.2(GI:57650036):2074523-2075113(-) Staphylococcus aureus subsp. aureus COL,  PRODUCT=phage terminase family protein LOCUS=SACOL2014 // ncbi_bacterial // 20 // ---",0.362843940584203
"261","sa_c10645s11098_a_at",-1.75430683067117,1.20116754064477,-5.81820685229055,0.000545,0.0122232196824394,-0.861177926345821,"sa_c10645s11098_a_at|sa_c10645s11098 // --- // unknown // --- // ---",0.296415576834967
"262","sa_c7736s6739_a_at",1.04170186686379,4.25247602004362,5.6901343963449,0.000625,0.0136807162809281,-1.01239560566902,"sa_c7736s6739_a_at|1120545 // gi|1120545|ref|NC_002758.2|NC_002758.2(GI:57634611):648493-649142(+) Staphylococcus aureus subsp. aureus Mu50,  PRODUCT=hypothetical protein LOCUS=SAV0572 // ncbi_bacterial // 20 // --- /// 1123335 // gi|1123335|ref|NC_002745.2|NC_002745.2(GI:29165615):624246-624895(+) Staphylococcus aureus subsp. aureus N315,  PRODUCT=hypothetical protein LOCUS=SA0530 // ncbi_bacterial // 20 // --- /// 3236744 // gi|3236744|ref|NC_002951.2|NC_002951.2(GI:57650036):651643-652301(+) Staphylococcus aureus subsp. aureus COL,  PRODUCT=hydrolase, haloacid dehalogenase-like family LOCUS=SACOL0619 // ncbi_bacterial // 20 // ---",2.05865470162022
"263","sa_i5872u_x_at",2.60157593224677,3.30200749378973,5.67977597970039,0.000632,0.0136959679715781,-1.02472129771073,"sa_i5872u_x_at|sa_i5872u // --- // unknown // --- // ---",6.06949267468685
"264","sa_c5529s4783_a_at",1.09660116497962,6.2699411393465,5.67881740531584,0.000632,0.0136959679715781,-1.02586265000239,"sa_c5529s4783_a_at|1122411 // gi|1122411|ref|NC_002758.2|NC_002758.2(GI:57634611):2514112-2514560(+) Staphylococcus aureus subsp. aureus Mu50,  PRODUCT=transcriptional regulator LOCUS=SAV2386 // ncbi_bacterial // 18 // --- /// 1125102 // gi|1125102|ref|NC_002745.2|NC_002745.2(GI:29165615):2443093-2443541(+) Staphylococcus aureus subsp. aureus N315,  PRODUCT=hypothetical protein LOCUS=SA2174 // ncbi_bacterial // 18 // --- /// 3238645 // gi|3238645|ref|NC_002951.2|NC_002951.2(GI:57650036):2443604-2444052(+) Staphylococcus aureus subsp. aureus COL, GENE=sarZ PRODUCT=staphylococcal accessory protein Z LOCUS=SACOL2384 // ncbi_bacterial // 18 // ---",2.13850290198827
"265","sa_i5872ur_x_at",1.13827751759134,1.08671282237485,5.67076062126891,0.000638,0.0137039412795837,-1.03546053392989,"sa_i5872ur_x_at|sa_i5872ur // --- // unknown // --- // ---",2.20118059828992
"266","sa_c1023s810_a_at",1.69003667648328,2.72394541996801,5.66516368376298,0.000642,0.0137445529668379,-1.0421331663925,"sa_c1023s810_a_at|1121139 // gi|1121139|ref|NC_002758.2|NC_002758.2(GI:57634611):1216890-1217849(-) Staphylococcus aureus subsp. aureus Mu50,  PRODUCT=alpha-hemolysin precursor LOCUS=SAV1163 // ncbi_bacterial // 20 // --- /// 1123836 // gi|1123836|ref|NC_002745.2|NC_002745.2(GI:29165615):1140562-1141521(-) Staphylococcus aureus subsp. aureus N315,  PRODUCT=Alpha-Hemolysin precursor LOCUS=SA1007 // ncbi_bacterial // 20 // --- /// 3237999 // gi|3237999|ref|NC_002951.2|NC_002951.2(GI:57650036):1180074-1181033(-) Staphylococcus aureus subsp. aureus COL, GENE=hlY PRODUCT=alpha-hemolysin precursor LOCUS=SACOL1173 // ncbi_bacterial // 20 // ---",3.22664906436684
